Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pinnacle Stand","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725821/pinnacle-stand,2.0,-1,Trad,"5.8 R",1,150,34.0148,-116.163
"Southwest Passage","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723364/southwest-passage,1.8,-1,Trad,5.8,2,200,34.0148,-116.163
Jungle,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723127/jungle,1.4,-1,Trad,5.8,2,120,34.0148,-116.163
Overpass,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/116217087/overpass,1.0,-1,Trad,"5.8+ PG13",1,140,34.0148,-116.163
"North Overhang","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721651/north-overhang,3.0,-1,Trad,5.9,1,100,34.0148,-116.163
"Half Track","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721663/half-track,2.2,-1,Trad,"5.10a PG13",1,70,34.0148,-116.163
Zigzag,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723433/zigzag,1.5,-1,Trad,5.10b,2,100,34.0148,-116.163
"Sympathy to the Devil","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/112882475/sympathy-to-the-devil,1.0,-1,Trad,5.10b,2,150,34.0148,-116.163
"Water Chute","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722461/water-chute,2.4,-1,Trad,5.10b,1,70,34.0148,-116.163
"Dead Again","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725815/dead-again,1.0,-1,Trad,"5.10b R",1,40,34.0148,-116.163
"Let It All Hang Out","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725818/let-it-all-hang-out,2.1,-1,Trad,5.10b,1,60,34.0148,-116.163
"Elijah's Coming","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/108423555/elijahs-coming,2.2,-1,Trad,"5.10b R",2,200,34.0148,-116.163
Shovling-Cole,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/106977251/shovling-cole,2.0,-1,Trad,5.10b,1,80,34.0148,-116.163
"Lower Right Ski Track","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721720/lower-right-ski-track,2.9,-1,Trad,5.10,1,60,34.0148,-116.163
"Death by Misadventure","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725812/death-by-misadventure,0.0,-1,Trad,"5.10c X",1,40,34.0148,-116.163
Billabong,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725860/billabong,2.5,-1,Trad,"5.10c PG13",2,150,34.0148,-116.163
"When Sheep Ran Scared","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/116232128/when-sheep-ran-scared,2.0,-1,Trad,"5.10c R",1,140,34.0148,-116.163
Sheepherder,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/116228445/sheepherder,2.0,-1,TR,5.10d,1,140,34.0148,-116.163
"Shana Grant","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105908910/shana-grant,2.6,-1,Sport,5.10d,1,45,34.0148,-116.163
"Golden Bush Corner","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/111441567/golden-bush-corner,1.5,-1,Trad,"5.11a R",2,150,34.0148,-116.163
"Left Ski Track","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725131/left-ski-track,3.1,-1,Trad,5.11a,1,160,34.0148,-116.163
Bongledesh,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839319/bongledesh,2.0,-1,Trad,"5.11a R",2,150,34.0148,-116.163
"Traverse of No Return","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/116177860/traverse-of-no-return,2.0,-1,Trad,"5.11a/b R",1,80,34.0148,-116.163
Trapeze,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/106104622/trapeze,3.5,-1,Trad,5.11d,1,60,34.0148,-116.163
"Filet of Sole","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/116228402/filet-of-sole,2.0,-1,Trad,5.11d,2,200,34.0148,-116.163
Huevos,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723451/huevos,3.1,-1,Sport,5.11d,1,80,34.0148,-116.163
"The Flue","Chimney Rock - East Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721888/the-flue,2.5,-1,Trad,5.8,1,70,34.01677,-116.16144
"Raven's Reach","Chimney Rock - East Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840022/ravens-reach,1.7,-1,Trad,5.10a,1,60,34.01677,-116.16144
"The Flue, Right","Chimney Rock - East Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/106525325/the-flue-right,2.4,-1,Trad,"5.10c R",1,80,34.01677,-116.16144
"Blind Ambition","Chimney Rock - East Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724513/blind-ambition,2.4,-1,Trad,5.11a,1,80,34.01677,-116.16144
"West Face Overhang","Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724369/west-face-overhang,1.7,-1,Trad,5.7+,1,85,34.01677,-116.16144
Damper,"Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721885/damper,2.4,-1,Trad,5.9,1,40,34.01677,-116.16144
Ballet,"Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105982393/ballet,1.5,-1,Trad,"5.9+ R",1,,34.01677,-116.16144
"Dirty Dancing","Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840018/dirty-dancing,1.5,-1,Trad,5.10a,1,50,34.01677,-116.16144
"Pinched Rib","Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721783/pinched-rib,2.3,-1,Trad,5.10a,1,40,34.01677,-116.16144
"Howard's Horror, Direct","Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840003/howards-horror-direct,1.4,-1,Trad,5.10b,1,80,34.01677,-116.16144
"Dyno in the Dark","Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722851/dyno-in-the-dark,2.8,-1,Trad,5.10b,1,40,34.01677,-116.16144
"Fear of Flying","Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/112352376/fear-of-flying,2.0,-1,Trad,"5.10d R",1,100,34.01677,-116.16144
"Break Dancing","Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840011/break-dancing,2.3,-1,Trad,5.11a,1,60,34.01677,-116.16144
"Twisted Crystals","Chimney Rock - West Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/118193298/twisted-crystals,2.0,-1,Trad,5.11b,1,30,34.01677,-116.16144
Five-Four-Plus,"Outhouse Rock - West Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839935/five-four-plus,2.1,-1,Trad,5.7,1,60,34.01987,-116.16352
"Clivus Multrum","Outhouse Rock - West Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/108574775/clivus-multrum,1.0,-1,Trad,"5.8 R",1,100,34.01987,-116.16352
Frostline,"Outhouse Rock - West Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839939/frostline,2.0,-1,Trad,5.10a,1,60,34.01987,-116.16352
"Picking Up The Pieces","Outhouse Rock - West Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725161/picking-up-the-pieces,1.0,-1,Trad,5.10a,1,70,34.01987,-116.16352
"Straight Flush","Outhouse Rock - East Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724093/straight-flush,1.7,-1,Trad,5.8,1,80,34.01995,-116.1634
"Strawberry Jam","Outhouse Rock - East Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723565/strawberry-jam,2.6,-1,Trad,5.9,1,70,34.01995,-116.1634
"Wise Crack","Outhouse Rock - East Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724090/wise-crack,1.6,-1,Trad,5.9,1,80,34.01995,-116.1634
"The Loo Sanction (aka Mt. Witness)","Outhouse Rock - East Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725665/the-loo-sanction-aka-mt-witness,1.7,-1,Trad,5.10a,1,80,34.01995,-116.1634
"The Eyes Have It","Potato Head > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/110362556/the-eyes-have-it,1.5,-1,Trad,"5.7 PG13",1,40,34.01531,-116.15886
Masochism,"Potato Head > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107630608/masochism,1.3,-1,Trad,5.8,1,35,34.01531,-116.15886
"Rick's Solo","Potato Head > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/109756074/ricks-solo,2.0,-1,Trad,5.10a,1,40,34.01531,-116.15886
"Leave it to Sterling","Potato Head > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/111254929/leave-it-to-sterling,2.0,-1,TR,5.12a,1,45,34.01531,-116.15886
"Wee Willy Winkie","Peewee Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871706/wee-willy-winkie,1.5,-1,TR,5.7+,1,60,34.01424,-116.16042
"Span-nish Fly","Peewee Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840044/span-nish-fly,1.0,-1,Trad,5.8,1,40,34.01424,-116.16042
"Peewee's Piton","Peewee Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105815166/peewees-piton,2.1,-1,Sport,5.10-,1,60,34.01424,-116.16042
"The Reverend Dick Shook","Peewee Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/106770091/the-reverend-dick-shook,-1.0,-1,Trad,5.10-,1,50,34.01424,-116.16042
"PePe LePew","Peewee Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871711/pepe-lepew,2.0,-1,TR,5.10-,1,45,34.01424,-116.16042
"The Oui Oui","Peewee Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105821494/the-oui-oui,1.8,-1,Trad,5.10c/d,1,80,34.01424,-116.16042
"Asteroid Crack","Asteroid Belt > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107015930/asteroid-crack,3.3,-1,Trad,5.13a,1,30,34.01209,-116.15138
"Spud Patrol","One Potato > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/110362766/spud-patrol,2.0,-1,Trad,5.7,1,60,34.01539,-116.15846
"Ticket To Nowhere","One Potato > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724630/ticket-to-nowhere,1.0,-1,Trad,5.8,1,30,34.01539,-116.15846
"Kills Per Minute","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/117725931/kills-per-minute,1.0,-1,Trad,"5.8+ PG13",1,50,34.02559,-116.1574
"Credibility Gap","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859188/credibility-gap,2.5,-1,Trad,5.9,1,60,34.02559,-116.1574
"Thrash or Crash","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859194/thrash-or-crash,1.8,-1,Trad,5.9,1,50,34.02559,-116.1574
"Touch and Go","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722359/touch-and-go,3.5,-1,Trad,5.9,1,70,34.02559,-116.1574
"Cornerstone, The","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859185/cornerstone-the,1.5,-1,Trad,5.10a,1,80,34.02559,-116.1574
"The Gilded Lump","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/116208232/the-gilded-lump,2.0,-1,Trad,5.11b,1,60,34.02559,-116.1574
"The Gold Hunk","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723829/the-gold-hunk,2.6,-1,Trad,5.11b,1,70,34.02559,-116.1574
"When Lightning Strikes","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/117725962/when-lightning-strikes,-1.0,-1,Sport,5.11,1,50,34.02559,-116.1574
"Zondo's Perks","EBGB Block Area > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859166/zondos-perks,2.4,-1,Trad,5.10a,1,30,34.02443,-116.1557
Control,"EBGB Block Area > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107113745/control,0.0,-1,Trad,5.10b,1,20,34.02443,-116.1557
"Sinner's Swing","EBGB Block Area > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107099071/sinners-swing,2.0,-1,Trad,5.10c,1,100,34.02443,-116.1557
EBGB's,"EBGB Block Area > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722197/ebgbs,3.8,-1,Trad,5.10d,1,50,34.02443,-116.1557
